Time,v1,v2,v3
2/10/2024 15:22,238.07,240.13,234.08
2/10/2024 15:23,243.56,228.92,243.6
2/10/2024 15:24,229.93,230.46,232.02
2/10/2024 15:25,241.32,245.5,229.85
2/10/2024 15:26,244.72,234.24,234.33
2/10/2024 15:27,246.07,242.45,233.93
2/10/2024 15:28,235.21,242.49,245.82
2/10/2024 15:29,231.42,245.12,242.95
2/10/2024 15:30,235.34,238.47,233.38
2/10/2024 15:31,230.25,230.57,235.74
2/10/2024 15:32,229.08,229.97,244.84
2/10/2024 15:33,244.66,235.06,242.04
2/10/2024 15:34,245.66,245.2,243.78
2/10/2024 15:35,234.87,234.6,239.38
2/10/2024 15:36,228.95,242.63,242.18
2/10/2024 15:37,240.83,240.77,233.01
2/10/2024 15:38,242.01,229.4,235.83
2/10/2024 15:39,244.44,233.7,241.34
2/10/2024 15:40,237.07,231.09,232.27
2/10/2024 15:41,231.51,232.09,231.55
2/10/2024 15:42,236.5,232.15,238.07
2/10/2024 15:43,237.19,244.06,230.43
2/10/2024 15:44,236.91,229.27,241.83
2/10/2024 15:45,236.81,237.22,240.22
2/10/2024 15:46,237.62,235.81,235.83
2/10/2024 15:47,244.62,229.05,229.21
2/10/2024 15:48,246.21,230.45,229.23
2/10/2024 15:49,230.45,234.07,240.83
2/10/2024 15:50,243.22,238.01,243.97
2/10/2024 15:51,230.09,235.97,234.58
2/10/2024 15:52,239.5,229.49,244.6
2/10/2024 15:53,243.82,236,235.15
2/10/2024 15:54,239.72,241.49,240.71
2/10/2024 15:55,245.15,244.41,236.01
2/10/2024 15:56,228.09,246.4,241.25
2/10/2024 15:57,245.45,229.52,234.9
2/10/2024 15:58,237.57,242.42,238.77
2/10/2024 15:59,231.83,243.82,231.54
2/10/2024 16:00,232.03,244.29,240.4
2/10/2024 16:01,228.95,240.75,230.66
2/10/2024 16:02,231.98,232.63,240.59
2/10/2024 16:03,235.42,235.11,241.21
2/10/2024 16:04,234.96,246.56,237.6
2/10/2024 16:05,236.19,228.04,243.83
2/10/2024 16:06,233.59,231.41,242.14
2/10/2024 16:07,230.13,232.31,229.01
2/10/2024 16:08,235.9,228.93,242.3
2/10/2024 16:09,228.07,238.82,228.48
2/10/2024 16:10,228.15,237.19,228.68
2/10/2024 16:11,245.35,233.17,228.65
2/10/2024 16:12,230.09,246.44,229.01
2/10/2024 16:13,244.26,244.8,236.6
2/10/2024 16:14,233.28,232.65,240.41
2/10/2024 16:15,231.52,241.96,246.73
2/10/2024 16:16,230.28,242.39,241.97
2/10/2024 16:17,234.98,246.91,239.39
2/10/2024 16:18,241.52,238.82,234.74
2/10/2024 16:19,240.35,230.78,245.05
2/10/2024 16:20,230.63,231.4,243.83
2/10/2024 16:21,242.18,236.79,246.42
2/10/2024 16:22,236.85,228.9,228.74
2/10/2024 16:23,238.04,239.42,234.18
2/10/2024 16:24,236.32,243.81,242.44
2/10/2024 16:25,242.14,243.58,233.56
2/10/2024 16:26,240.95,245.94,239.85
2/10/2024 16:27,231.53,231.29,229.41
2/10/2024 16:28,243.7,240.09,231.36
2/10/2024 16:29,231.11,242.61,230.55
2/10/2024 16:30,245.42,236.68,239.23
2/10/2024 16:31,239.22,246.77,242.07
2/10/2024 16:32,241.7,233.47,243.85
2/10/2024 16:33,236.89,230.35,236.07
2/10/2024 16:34,246.34,242.86,233
2/10/2024 16:35,241.22,237.64,246.55
2/10/2024 16:36,228.08,232.63,246.93
2/10/2024 16:37,229.16,232.04,231.47
2/10/2024 16:38,240.4,242.79,231.99
2/10/2024 16:39,231.09,246.42,246.84
2/10/2024 16:40,232.84,231.96,243.36
2/10/2024 16:41,240.45,241.95,245.02
2/10/2024 16:42,245.1,233.88,241.98
2/10/2024 16:43,238.41,232.44,234.15
2/10/2024 16:44,231.03,234.34,233.98
2/10/2024 16:45,246.81,233.75,239.34
2/10/2024 16:46,229.54,237.07,246.48
2/10/2024 16:47,240.45,242.59,239.78
2/10/2024 16:48,243.44,245.65,233.56
2/10/2024 16:49,241.93,230.06,229.63
2/10/2024 16:50,229.82,246.02,234.3
2/10/2024 16:51,230.61,235.12,246.48
2/10/2024 16:52,236.43,230.98,230.38
2/10/2024 16:53,243.79,236.61,232.94
2/10/2024 16:54,237.78,231.08,244.25
2/10/2024 16:55,244.79,244.19,245.37
2/10/2024 16:56,234.44,236.69,229.15
2/10/2024 16:57,240.82,229.14,246.76
2/10/2024 16:58,246.31,239.18,239.72
2/10/2024 16:59,234.02,236.74,231.02
2/10/2024 17:00,239.26,234.72,236.35
2/10/2024 17:01,231.33,241.36,232.27
2/10/2024 17:02,245.9,233.32,233.9
2/10/2024 17:03,241.15,240.06,242.56
2/10/2024 17:04,237.54,230.25,238.53
2/10/2024 17:05,246.9,231.25,235.69
2/10/2024 17:06,238.78,237.84,230.91
2/10/2024 17:07,237.07,238.67,241.7
2/10/2024 17:08,241.03,239.17,245.49
2/10/2024 17:09,235.69,235.58,241.16
2/10/2024 17:10,240.21,235.47,243.48
2/10/2024 17:11,229.92,228.77,238.64
2/10/2024 17:12,231.82,242.97,240.02
2/10/2024 17:13,242.64,243.7,239.15
2/10/2024 17:14,243.38,240.7,244.61
2/10/2024 17:15,232.65,240.79,232.5
2/10/2024 17:16,234.7,233.97,246.28
2/10/2024 17:17,229.59,238.22,228.81
2/10/2024 17:18,233.51,230.6,232.61
2/10/2024 17:19,242.48,233.81,238.61
2/10/2024 17:20,230.99,238.22,235.99
2/10/2024 17:21,237.42,241.02,235.73
2/10/2024 17:22,234.57,244.04,239.38
2/10/2024 17:23,244.97,246.55,230.73
2/10/2024 17:24,231.36,232.32,244.61
2/10/2024 17:25,237.33,232.27,242.74
2/10/2024 17:26,229.48,244.2,235.61
2/10/2024 17:27,243.48,245.96,229.47
2/10/2024 17:28,229.4,244.6,240.48
2/10/2024 17:29,236.03,237.52,245.09
2/10/2024 17:30,241.54,231.51,231.93
2/10/2024 17:31,229.28,233.56,240.98
2/10/2024 17:32,233.53,233.74,238.75
2/10/2024 17:33,241.78,246.31,238.56
2/10/2024 17:34,229.04,231.37,234.51
2/10/2024 17:35,237.3,235.69,228.11
2/10/2024 17:36,234.83,240.78,235.79
2/10/2024 17:37,231.66,231.16,236.92
2/10/2024 17:38,237.01,233.44,245.85
2/10/2024 17:39,240.23,241.21,234.77
2/10/2024 17:40,231.14,243.01,246.91
2/10/2024 17:41,239.35,233.32,246.31
2/10/2024 17:42,239.56,243.05,233.4
2/10/2024 17:43,246.54,228.96,236.31
2/10/2024 17:44,237.82,239.16,238.54
2/10/2024 17:45,238.09,246.44,231.88
2/10/2024 17:46,229.49,233.11,231.06
2/10/2024 17:47,242.27,242.86,235.08
2/10/2024 17:48,243.21,231.41,241.65
2/10/2024 17:49,236.1,238.89,233.91
2/10/2024 17:50,239.77,237.18,228.32
2/10/2024 17:51,234.6,228.5,246.25
2/10/2024 17:52,237.07,231.64,229.28
2/10/2024 17:53,245.3,228.24,229.5
2/10/2024 17:54,235,230.47,241.08
2/10/2024 17:55,244.9,233.82,234.11
2/10/2024 17:56,244.23,244.4,244.99
2/10/2024 17:57,238.57,239.15,235.73
2/10/2024 17:58,240.56,229.07,233.17
2/10/2024 17:59,230.48,245.49,239.74
2/10/2024 18:00,243.8,230.82,239.25
2/10/2024 18:01,230.35,229.49,238.96
2/10/2024 18:02,237.36,244.55,232.33
2/10/2024 18:03,232.84,232.64,238.23
2/10/2024 18:04,246.92,228.17,246.83
2/10/2024 18:05,240.33,236.73,232.83
2/10/2024 18:06,238.39,239.67,244.34
2/10/2024 18:07,243.99,237.02,245.67
2/10/2024 18:08,228.03,232.29,236.84
2/10/2024 18:09,230.67,231.93,228.62
2/10/2024 18:10,243.18,241.72,244.68
2/10/2024 18:11,230.58,245.65,240.4
2/10/2024 18:12,231.21,234.77,231.9
2/10/2024 18:13,245.04,240.79,228.31
2/10/2024 18:14,245.04,243.78,231.19
2/10/2024 18:15,233.92,246.71,233.75
2/10/2024 18:16,238.18,242.61,245.33
2/10/2024 18:17,242.6,237.74,242.11
2/10/2024 18:18,234.29,240.04,229.78
2/10/2024 18:19,243.59,245.75,244.27
2/10/2024 18:20,240.45,241.08,232.77
2/10/2024 18:21,228.35,236.93,239.34
2/10/2024 18:22,232.85,232.03,231.08
2/10/2024 18:23,239.65,231.41,237.58
2/10/2024 18:24,237.84,234.6,228.64
2/10/2024 18:25,233.49,238.7,242.37
2/10/2024 18:26,241.33,244.02,228.98
2/10/2024 18:27,239.1,245.82,239.67
2/10/2024 18:28,245.6,229.34,242.73
2/10/2024 18:29,233.03,238.93,241.47
2/10/2024 18:30,237.81,229.93,245.44
2/10/2024 18:31,244.12,232.01,239.74
2/10/2024 18:32,246.54,236.27,231.14
2/10/2024 18:33,240.69,232.36,240.18
2/10/2024 18:34,235.41,236.08,244.41
2/10/2024 18:35,244.16,230.46,229.06
2/10/2024 18:36,235.33,232.53,235.21
2/10/2024 18:37,245.73,240.53,241
2/10/2024 18:38,230.43,245.37,229.46
2/10/2024 18:39,237.9,243.76,239.95
2/10/2024 18:40,246.92,230.86,229.04
2/10/2024 18:41,238.92,242.12,239.31
2/10/2024 18:42,236.97,244.73,239.45
2/10/2024 18:43,233.87,233.77,235.07
2/10/2024 18:44,243.6,234,241.89
2/10/2024 18:45,241.61,240.76,236.85
2/10/2024 18:46,240.27,238.03,231.81
2/10/2024 18:47,245.51,243.88,241.91
2/10/2024 18:48,246.2,246.18,246.22
2/10/2024 18:49,236.8,239.06,237.32
2/10/2024 18:50,239.23,230.1,241.19
2/10/2024 18:51,238.92,242.5,242.02
2/10/2024 18:52,246.18,246.15,241.24
2/10/2024 18:53,229.86,243.94,233.97
2/10/2024 18:54,246.83,234.84,234.33
2/10/2024 18:55,230.04,233.53,234.91
2/10/2024 18:56,232.74,230.04,239.8
2/10/2024 18:57,229.63,235.67,242.52
2/10/2024 18:58,229.17,245.74,239.64
2/10/2024 18:59,243.65,235.93,242.77
2/10/2024 19:00,244.22,236.18,232.29
2/10/2024 19:01,236.8,235.64,242.5
2/10/2024 19:02,238.89,239.32,242.16
2/10/2024 19:03,246.62,231.93,240.42
2/10/2024 19:04,245.78,239.41,242.57
2/10/2024 19:05,237.22,245.85,241.8
2/10/2024 19:06,234.83,228.75,245.11
2/10/2024 19:07,233.31,235.55,234.97
2/10/2024 19:08,242.25,246.41,246.08
2/10/2024 19:09,236.88,230.87,245.27
2/10/2024 19:10,229.41,229.15,236
2/10/2024 19:11,229,235.64,236.19
2/10/2024 19:12,245.82,245.76,238.26
2/10/2024 19:13,229.95,245.46,239.36
2/10/2024 19:14,243.21,246.77,240.89
2/10/2024 19:15,233.02,233.62,243.87
2/10/2024 19:16,240.24,236.97,246.27
2/10/2024 19:17,245.96,238.64,244.68
2/10/2024 19:18,231.49,230.3,234.03
2/10/2024 19:19,228.59,245.56,246.5
2/10/2024 19:20,230.96,229.78,232.97
2/10/2024 19:21,240.84,228.26,230.49
2/10/2024 19:22,228.43,230.31,241.39
2/10/2024 19:23,239.61,229.48,234.63
2/10/2024 19:24,237.11,229.06,232.32
2/10/2024 19:25,233.81,236.39,241.8
2/10/2024 19:26,230.18,228.97,234.63
2/10/2024 19:27,245.3,239.03,240.19
2/10/2024 19:28,245.57,245.36,235.28
2/10/2024 19:29,237.7,235.63,234.79
2/10/2024 19:30,241.65,231.22,241.03
2/10/2024 19:31,239.92,234.22,234.09
2/10/2024 19:32,232.06,231.35,241.78
2/10/2024 19:33,243.71,236.69,229.63
2/10/2024 19:34,235.03,233.57,246.41
2/10/2024 19:35,243.72,244.44,240.35
2/10/2024 19:36,234.65,241.31,241.17
2/10/2024 19:37,239.25,234.4,240.33
2/10/2024 19:38,238.74,244.16,235.64
2/10/2024 19:39,234.34,236.45,231.88
2/10/2024 19:40,241.87,231.45,243
2/10/2024 19:41,234.47,240.05,245.1
2/10/2024 19:42,239.92,239.49,241.79
2/10/2024 19:43,234.21,241.51,243.95
2/10/2024 19:44,237.85,240.76,239.95
2/10/2024 19:45,240.57,239.93,245.58
2/10/2024 19:46,234.28,231.56,246.27
2/10/2024 19:47,243.85,244.51,244.81
2/10/2024 19:48,238.2,241.69,239.21
2/10/2024 19:49,237.45,245.5,228.29
2/10/2024 19:50,237.4,244.76,234.51
2/10/2024 19:51,242.72,228.27,238.07
2/10/2024 19:52,239.79,232.45,238.12
2/10/2024 19:53,236.32,234.9,229.05
2/10/2024 19:54,228.79,243.8,228.21
2/10/2024 19:55,243.57,245.99,240.69
2/10/2024 19:56,232.95,234.95,243.49
2/10/2024 19:57,245.83,235.44,242.23
2/10/2024 19:58,233.98,237.47,232.09
2/10/2024 19:59,243.26,239.51,246.35
2/10/2024 20:00,238.95,228.6,240
2/10/2024 20:01,240.66,230.37,243.5
2/10/2024 20:02,246.3,244.05,238.82
2/10/2024 20:03,237.89,234.59,231.3
2/10/2024 20:04,228.17,240.1,238.28
2/10/2024 20:05,245.4,246.05,246.16
2/10/2024 20:06,228.36,242.1,229.49
2/10/2024 20:07,246.95,238.52,244.81
2/10/2024 20:08,239.38,228.87,237.25
2/10/2024 20:09,232.56,228.24,244.9
2/10/2024 20:10,244.9,234.26,240.07
2/10/2024 20:11,243.57,235.05,245.34
2/10/2024 20:12,238.62,235.31,240.1
2/10/2024 20:13,233.61,232.4,238.55
2/10/2024 20:14,241.12,244.49,234.23
2/10/2024 20:15,243.84,234.35,243.64
2/10/2024 20:16,241.6,241.2,232.01
2/10/2024 20:17,236.55,246.43,241.81
2/10/2024 20:18,238.49,230.15,233.26
2/10/2024 20:19,240.73,241.67,243.81
2/10/2024 20:20,242.7,244.72,234.72
2/10/2024 20:21,242.02,244.03,235.67
2/10/2024 20:22,238.2,240.97,228.32
2/10/2024 20:23,242.8,246.42,244.2
2/10/2024 20:24,235.63,243.42,234.07
2/10/2024 20:25,245.54,239.55,228.45
2/10/2024 20:26,240.25,228.57,246.79
2/10/2024 20:27,246.72,233.7,242.18
2/10/2024 20:28,243.28,244.12,243.8
2/10/2024 20:29,243.95,240.07,233.39
2/10/2024 20:30,245.32,239.58,246.12
2/10/2024 20:31,234.58,245.93,228.27
2/10/2024 20:32,243.47,232.43,242.88
2/10/2024 20:33,239.8,232.6,240.48
2/10/2024 20:34,234.39,232.89,242.18
2/10/2024 20:35,230.88,235.9,244.35
2/10/2024 20:36,230.02,233.51,235.06
2/10/2024 20:37,242.88,246.24,236.71
2/10/2024 20:38,237.03,241.53,241.36
2/10/2024 20:39,242.41,237.29,231.23
2/10/2024 20:40,238.43,232.64,238.29
2/10/2024 20:41,229.91,238.64,232.29
2/10/2024 20:42,236.38,242.66,231.03
2/10/2024 20:43,228.05,244.87,242.53
2/10/2024 20:44,233.29,244.79,240.33
2/10/2024 20:45,243.1,233.13,245.61
2/10/2024 20:46,241.95,240.63,236.7
2/10/2024 20:47,234.07,232.54,236.66
2/10/2024 20:48,228.01,238.93,237.91
2/10/2024 20:49,239.99,243.43,228.4
2/10/2024 20:50,233.8,235.67,229.62
2/10/2024 20:51,242.74,236.78,240.47
2/10/2024 20:52,243.36,230.56,234.47
2/10/2024 20:53,246.32,244.98,240.27
2/10/2024 20:54,233.69,237.31,237.64
2/10/2024 20:55,234.19,234.7,235.71
2/10/2024 20:56,231.71,234.32,234.77
2/10/2024 20:57,236.77,241.52,244.39
2/10/2024 20:58,230.18,238.93,238.94
2/10/2024 20:59,246.36,238.88,244.76
2/10/2024 21:00,238.23,229.85,235.98
2/10/2024 21:01,230.24,229.65,242.04
2/10/2024 21:02,244.6,236.19,239.24
2/10/2024 21:03,233.02,236.33,240.31
2/10/2024 21:04,244.4,229.26,242.35
2/10/2024 21:05,233.73,233.72,241.92
2/10/2024 21:06,246.18,242.72,235.18
2/10/2024 21:07,239.62,236.03,241.63
2/10/2024 21:08,231.49,242.63,245.91
2/10/2024 21:09,245.63,243.53,243.71
2/10/2024 21:10,246.75,234.41,236.64
2/10/2024 21:11,240.84,236.18,239.5
2/10/2024 21:12,241.46,243.04,236.51
2/10/2024 21:13,245.6,229.61,240.47
2/10/2024 21:14,235.83,246.36,237.63
2/10/2024 21:15,232.98,246.26,239.59
2/10/2024 21:16,246.05,238.77,239.19
2/10/2024 21:17,229.64,231.79,240.44
2/10/2024 21:18,234.96,228.14,242.16
2/10/2024 21:19,245.81,240.38,229.37
2/10/2024 21:20,234.2,236.49,246.07
2/10/2024 21:21,230.62,237.2,234.96
2/10/2024 21:22,240.11,229.16,234.96
2/10/2024 21:23,242.81,235.82,233.75
2/10/2024 21:24,246.05,239.06,244.2
2/10/2024 21:25,241.06,246.01,238.74
2/10/2024 21:26,231.73,234.04,235.37
2/10/2024 21:27,233.21,241.4,233.51
2/10/2024 21:28,229.58,244.61,228.06
2/10/2024 21:29,234.36,234.88,240.75
2/10/2024 21:30,246.56,240.13,246.63
2/10/2024 21:31,233.76,242.37,242.32
2/10/2024 21:32,235.81,232.77,243.42
2/10/2024 21:33,228.62,239.02,236.79
2/10/2024 21:34,245.86,232.42,229.94
2/10/2024 21:35,234.03,231.92,229.92
2/10/2024 21:36,243.32,239.51,242.17
2/10/2024 21:37,245.68,230.5,239.96
2/10/2024 21:38,236.68,235.59,242.49
2/10/2024 21:39,243.28,242.53,234.95
2/10/2024 21:40,234.02,234.99,233.79
2/10/2024 21:41,239.67,234.71,236.44
2/10/2024 21:42,233.3,239.81,228.36
2/10/2024 21:43,232.79,245.43,237.31
2/10/2024 21:44,236.91,232.07,233.99
2/10/2024 21:45,230.03,232.69,242.34
2/10/2024 21:46,233.77,229.79,246.84
2/10/2024 21:47,243.34,232.81,231.59
2/10/2024 21:48,237.01,228.07,231.19
2/10/2024 21:49,244.6,234.06,244.92
2/10/2024 21:50,233.02,237.74,228.3
2/10/2024 21:51,237.92,243.63,237.8
2/10/2024 21:52,236.89,239.67,244.38
2/10/2024 21:53,232.45,245.7,246.37
2/10/2024 21:54,231.86,237.36,242.43
2/10/2024 21:55,246.19,232,240.56
2/10/2024 21:56,234.46,236.1,229.48
2/10/2024 21:57,231.65,230.77,243.99
2/10/2024 21:58,242.19,230.47,245.93
2/10/2024 21:59,246.28,236.82,239.47
2/10/2024 22:00,245.61,242.97,246.83
2/10/2024 22:01,233.13,240.69,242.56
2/10/2024 22:02,241.52,241.15,242.06
2/10/2024 22:03,238.96,233.97,235.85
2/10/2024 22:04,238.05,234.17,242.85
2/10/2024 22:05,229.71,230.58,233.6
2/10/2024 22:06,242.19,229.56,238.09
2/10/2024 22:07,246.47,230.19,245.25
2/10/2024 22:08,232.4,230.05,237.35
2/10/2024 22:09,239.89,240.1,230.17
2/10/2024 22:10,230.31,232.99,234.33
2/10/2024 22:11,232.64,232.02,234.07
2/10/2024 22:12,238.43,232.06,240.66
2/10/2024 22:13,231.35,229.48,245.65
2/10/2024 22:14,234.66,239.05,244.85
2/10/2024 22:15,234.44,243.39,237.97
2/10/2024 22:16,243.67,229.13,233.73
2/10/2024 22:17,239.84,239.6,242.18
2/10/2024 22:18,231,229.17,242.94
2/10/2024 22:19,241.75,240.42,242.65
2/10/2024 22:20,246.52,238.74,237.95
2/10/2024 22:21,246.66,232.89,237.73
2/10/2024 22:22,232.31,238.68,245.73
2/10/2024 22:23,244.66,236.45,245.52
2/10/2024 22:24,245.61,246.14,242.39
2/10/2024 22:25,238.88,236.38,230.87
2/10/2024 22:26,240.29,235.47,229.14
2/10/2024 22:27,245.7,228.05,231.08
2/10/2024 22:28,241.44,244.76,237.98
2/10/2024 22:29,243.72,239.19,239.13
2/10/2024 22:30,243.03,230.98,229.03
2/10/2024 22:31,231.95,228.88,231.2
2/10/2024 22:32,233.26,228.45,241.93
2/10/2024 22:33,239.78,237.31,241.8
2/10/2024 22:34,243.63,238.21,228.94
2/10/2024 22:35,239.26,230.57,244.21
2/10/2024 22:36,245.93,246.23,232.21
2/10/2024 22:37,229.42,232.73,233.33
2/10/2024 22:38,239.94,244.13,231.28
2/10/2024 22:39,238.55,244.16,245.44
2/10/2024 22:40,230.15,229.53,237.57
2/10/2024 22:41,241.57,236,228.13
2/10/2024 22:42,240.55,232.62,245.7
2/10/2024 22:43,236.38,239.69,231.46
2/10/2024 22:44,245.15,243.63,230.75
2/10/2024 22:45,244.48,231.87,244.52
2/10/2024 22:46,234.26,246.65,243.66
2/10/2024 22:47,242.93,233.22,244.2
2/10/2024 22:48,242.18,245.23,243.74
2/10/2024 22:49,228.87,232.84,246.14
2/10/2024 22:50,235.33,233.27,228.88
2/10/2024 22:51,246.5,230.54,236.61
2/10/2024 22:52,243.95,241.28,234.44
2/10/2024 22:53,242.3,240.88,236.45
2/10/2024 22:54,237.13,239.81,237.79
2/10/2024 22:55,244.71,246.02,229.41
2/10/2024 22:56,242.56,232.77,233.24
2/10/2024 22:57,243.88,231.56,238.94
2/10/2024 22:58,245.88,228.67,241.18
2/10/2024 22:59,241.62,236.98,237.74
2/10/2024 23:00,234.74,234.59,229.07
2/10/2024 23:01,244.83,244.71,245.95
2/10/2024 23:02,243.31,234.73,239.66
2/10/2024 23:03,241.94,244.99,232.55
2/10/2024 23:04,239.69,228.37,240.65
2/10/2024 23:05,229.09,229.49,233.51
2/10/2024 23:06,233.69,246.92,241.94
2/10/2024 23:07,242.91,241.55,242.39
2/10/2024 23:08,235.51,236.51,229.95
2/10/2024 23:09,242.19,237.91,242.49
2/10/2024 23:10,244.85,244.69,243.78
2/10/2024 23:11,228.08,234.61,239.57
2/10/2024 23:12,237.05,246.89,234.35
2/10/2024 23:13,242.94,234.15,245.9
2/10/2024 23:14,240.63,229.93,238.73
2/10/2024 23:15,246.51,243.75,244.21
2/10/2024 23:16,228.22,241.4,232.72
2/10/2024 23:17,237.02,244.6,231.32
2/10/2024 23:18,246.92,239.16,233.84
2/10/2024 23:19,241.03,229.01,242.94
2/10/2024 23:20,244.33,233.92,235.13
2/10/2024 23:21,237.98,241,235.81
2/10/2024 23:22,245.62,235.64,237.66
2/10/2024 23:23,234.33,235.15,231.15
2/10/2024 23:24,246.54,242.26,233.94
2/10/2024 23:25,244.26,240.45,245.51
2/10/2024 23:26,231.1,237.04,242.54
2/10/2024 23:27,245.98,242.69,246.42
2/10/2024 23:28,245.86,231.4,246.31
2/10/2024 23:29,231.08,244.04,235.54
2/10/2024 23:30,232.27,237.29,228.08
2/10/2024 23:31,228.39,241.74,240.96
2/10/2024 23:32,229.6,234.35,234.11
2/10/2024 23:33,238.79,237.48,234.09
2/10/2024 23:34,244.68,243.67,244.8
2/10/2024 23:35,239.83,246.05,238.51
2/10/2024 23:36,243.26,229.87,236.33
2/10/2024 23:37,229.21,244.63,234.59
2/10/2024 23:38,231.64,240.05,243.94
2/10/2024 23:39,238.39,234.2,236.3
2/10/2024 23:40,245.09,234.35,228.23
2/10/2024 23:41,235.3,233.99,243.26
2/10/2024 23:42,237.48,244.61,235.66
2/10/2024 23:43,241.67,236.6,245.41
2/10/2024 23:44,230.77,235.32,231.14
2/10/2024 23:45,238.81,240.93,235.46
2/10/2024 23:46,240.68,234.64,229.14
2/10/2024 23:47,235.13,244.9,234.31
2/10/2024 23:48,243.88,229.25,246.07
2/10/2024 23:49,229.19,232.74,237.68
2/10/2024 23:50,243.53,234.03,228.91
2/10/2024 23:51,241.42,244.45,234.25
2/10/2024 23:52,230.06,235.08,228.77
2/10/2024 23:53,244.93,243.45,240.01
2/10/2024 23:54,235.16,235.49,246.82
2/10/2024 23:55,228.67,231.2,228.12
2/10/2024 23:56,230.72,234.36,246.13
2/10/2024 23:57,240.16,229.67,242.28
2/10/2024 23:58,238.09,233.08,240.9
2/10/2024 23:59,241.98,238.04,229.2
2/11/2024 0:00,235.31,230.6,230.65
2/11/2024 0:01,229.18,241.72,237.73
2/11/2024 0:02,242.58,242.88,231.86
2/11/2024 0:03,247,241.86,230.64
2/11/2024 0:04,246.06,241.1,229.76
2/11/2024 0:05,243.41,232.08,231.81
2/11/2024 0:06,241.2,244.37,231.1
2/11/2024 0:07,243.27,243.52,238.78
2/11/2024 0:08,231.12,239.82,240.65
2/11/2024 0:09,238.42,236.42,235.03
2/11/2024 0:10,233.48,232.64,243.4
2/11/2024 0:11,230.82,245.88,245.92
2/11/2024 0:12,247,235.21,243.01
2/11/2024 0:13,235.33,228.85,246.46
2/11/2024 0:14,239.22,242.89,237.61
2/11/2024 0:15,233.54,237.23,235.22
2/11/2024 0:16,238.69,232.93,236.18
2/11/2024 0:17,243.48,230.36,234.8
2/11/2024 0:18,239.04,236.24,242.17
2/11/2024 0:19,245.69,235.33,232.08
2/11/2024 0:20,243.6,240.81,243.52
2/11/2024 0:21,245.65,237.99,233.6
2/11/2024 0:22,240.67,239.37,239.16
2/11/2024 0:23,238.11,246.95,241.06
2/11/2024 0:24,241.95,244.72,237.7
2/11/2024 0:25,239.58,237.92,243.09
2/11/2024 0:26,246.44,246.08,237.03
2/11/2024 0:27,228.57,245.74,236.87
2/11/2024 0:28,243.72,241.5,241.95
2/11/2024 0:29,242.68,228.22,230.56
2/11/2024 0:30,242.55,234.72,239.84
2/11/2024 0:31,243.82,231.13,237.41
2/11/2024 0:32,234.42,241.14,229.73
2/11/2024 0:33,246.48,243.52,230.17
2/11/2024 0:34,243.92,233.06,234.02
2/11/2024 0:35,232.79,233.61,241.83
2/11/2024 0:36,244.07,235.84,243.2
2/11/2024 0:37,246.08,243.4,231.37
2/11/2024 0:38,243.05,240.83,232.6
2/11/2024 0:39,241.2,243.02,231.49
2/11/2024 0:40,240.82,239.39,229.05
2/11/2024 0:41,242.94,230.71,235.53
2/11/2024 0:42,230,231.41,229.03
2/11/2024 0:43,245.42,240.28,239.85
2/11/2024 0:44,230.12,232.57,237.17
2/11/2024 0:45,239.97,244.14,231.85
2/11/2024 0:46,231.2,234.51,236.44
2/11/2024 0:47,241.78,238.16,246.29
2/11/2024 0:48,228.3,240.83,238.99
2/11/2024 0:49,229.93,244.52,233.31
2/11/2024 0:50,237.86,243.79,235.86
2/11/2024 0:51,235.53,240.5,242.25
2/11/2024 0:52,244.99,231.53,242.18
2/11/2024 0:53,231.36,234.24,242.64
2/11/2024 0:54,240.79,233.88,229
2/11/2024 0:55,234.97,237.53,238.09
2/11/2024 0:56,246.86,232.86,242.05
2/11/2024 0:57,241.45,228.97,239.52
2/11/2024 0:58,241.02,245.13,238.95
2/11/2024 0:59,228.87,240.5,237.01
2/11/2024 1:00,233.55,241.48,244.68
2/11/2024 1:01,246.3,235.8,243.04
2/11/2024 1:02,243.63,237.06,235.4
2/11/2024 1:03,234.83,242.14,228.49
2/11/2024 1:04,235.78,240.3,239.47
2/11/2024 1:05,231.01,230.69,230.42
2/11/2024 1:06,242.53,232.68,229.84
2/11/2024 1:07,239.47,231.28,239.51
2/11/2024 1:08,233.02,246.06,236.55
2/11/2024 1:09,240.58,228.24,240.63
2/11/2024 1:10,245.81,234.42,230.43
2/11/2024 1:11,239.09,236.99,230.54
2/11/2024 1:12,230.49,235.62,228.86
2/11/2024 1:13,235.66,234.43,233.08
2/11/2024 1:14,245.39,244.63,238.64
2/11/2024 1:15,242.46,243.5,246.09
2/11/2024 1:16,239.95,244.89,237.62
2/11/2024 1:17,230.91,237.34,232.56
2/11/2024 1:18,240.95,236.78,237.36
2/11/2024 1:19,246.07,233.93,228.39
2/11/2024 1:20,230.1,246.7,238.18
2/11/2024 1:21,229.9,242.34,243.06
2/11/2024 1:22,229.96,241.89,233.27
2/11/2024 1:23,237.87,228.18,238.89
2/11/2024 1:24,236.69,232.5,236.13
2/11/2024 1:25,228.37,231.24,232.62
2/11/2024 1:26,235.28,231.45,241.13
2/11/2024 1:27,244.87,232.67,246.01
2/11/2024 1:28,237.79,230.82,243.36
2/11/2024 1:29,229.91,238.61,243.69
2/11/2024 1:30,231.37,234.42,236.48
